fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
WRIGHTS_2021-CAENF-009608,492,318,38.784327,-120.204173,33649.4,33.649,0
Waldorf_2021-CASHF-000602,203,125,40.821996,-123.250359,18527.1,18.527,1
Warming_2021-CACNF-001108,1165,495,33.240953,-116.770113,5873.9,5.874,1
Wildcat_2021-CAPNF-001050,324,324,40.253391,-120.591161,22387.7,22.388,1
Willow_2021-CALPF-001493,743,137,36.20419,-121.553818,10382.3,10.382,1
Willow_2021-CASRF-000604,181,94,40.931123,-123.679757,7686.1,7.686,1
Willows_2021-CACNF-002745,1210,491,32.836573,-116.728824,14230.4,14.23,1
Windy_2021-CASRF-000434,230,95,40.515153,-123.509383,7806.2,7.806,1
Wolf_2021-CAPNF-000598,329,291,40.135921,-120.956953,9157.9,9.158,1
Wolf_2021-CAPNF-000795,329,296,40.147248,-120.89946,9814.5,9.814,1
YELLOWJACKET_2021-CAINF-001481,638,434,37.754577,-118.537944,45327.7,45.328,0
YELLOWJACKET_2021-CAKNF-007031,107,159,41.728718,-123.166102,28237.2,28.237,1
YELLOW_2021-CABDF-018163,1112,511,33.73698,-116.699828,4354.1,4.354,1
YELLOW_2021-CAKNF-003633,148,140,41.330207,-123.254006,38431.6,38.432,0
Yellow_2021-CASHF-000950,149,230,41.54398,-122.200533,10001.5,10.002,1
Zeigler_2021-CASRF-000202,187,106,40.910594,-123.521509,18024.4,18.024,1
Zot_2021-CASHF-000948,167,203,41.323911,-122.459497,5579.2,5.579,1
Zumbrota_2021-CACNF-002802,1208,490,32.85247,-116.743045,13496.7,13.497,1
